committee_membership_id,person_id,committee_id,assembly_id,role,start_date,end_date,dates_bracketed,notes,source_ids
CMM-464d81c2bca5,TNP-00101,CMT-5267b383ff24,ARP-2023,vice_chair,2025-01-03,2026-01-14,false,,ARP_ODOO
CMM-fcef6c14ec57,TNP-00102,CMT-10ce63ee42df,ARP-2023,member,2023-05-23,,false,,ARP_ODOO
CMM-f4bf523fa693,TNP-00103,CMT-6d49329b2466,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-9c390fc6930d,TNP-00103,CMT-5a174a8e00bb,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-2f97e257ede7,TNP-00103,CMT-309f56b78ead,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-8e7df19d747c,TNP-00104,CMT-b3ceee509580,ARP-2023,vice_chair,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-864abe07063d,TNP-00104,CMT-309f56b78ead,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-2dfdb84e9a7c,TNP-00104,CMT-b3ceee509580,ARP-2023,chair,2026-01-26,,false,,ARP_ODOO
CMM-1e0df8a22719,TNP-00105,CMT-5267b383ff24,ARP-2023,member,2025-01-03,,false,,ARP_ODOO
CMM-7d74ee7edfd2,TNP-00106,CMT-6d49329b2466,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-2fc871161644,TNP-00106,CMT-7c0357a9f3f7,ARP-2023,member,2025-01-03,2025-03-13,false,,ARP_ODOO
CMM-ed4e9fa4d62f,TNP-00107,CMT-76cc55ae8838,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-714855e5e872,TNP-00107,CMT-10ce63ee42df,ARP-2023,member,2025-01-03,,false,,ARP_ODOO
CMM-bf42285761d8,TNP-00108,CMT-5267b383ff24,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-414fff0e7a9a,TNP-00108,CMT-966af1bec2c4,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-ed8643395456,TNP-00108,CMT-966af1bec2c4,ARP-2023,rapporteur,2026-01-26,,false,,ARP_ODOO
CMM-f2b234b93b43,TNP-00109,CMT-6d49329b2466,ARP-2023,rapporteur,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-a784aae6abbe,TNP-00109,CMT-56efc6c780f9,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-30b7c5eef425,TNP-00109,CMT-10ce63ee42df,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-fc9609c87f21,TNP-00110,CMT-966af1bec2c4,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-cb4613ff9555,TNP-00110,CMT-d74c07127db9,ARP-2023,vice_chair,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-70e493ce56ac,TNP-00110,CMT-56efc6c780f9,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-24717152f39b,TNP-00111,CMT-5267b383ff24,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-65c4c1c17881,TNP-00111,CMT-d74c07127db9,ARP-2023,chair,2026-01-26,,false,,ARP_ODOO
CMM-211e63382c65,TNP-00112,CMT-18172a2cec3f,ARP-2023,member,2023-05-23,,false,,ARP_ODOO
CMM-868c5e04ad39,TNP-00113,CMT-18172a2cec3f,ARP-2023,rapporteur,2023-05-23,,false,,ARP_ODOO
CMM-789db0291cd0,TNP-00114,CMT-7c0357a9f3f7,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-31c670c889ca,TNP-00114,CMT-7c0357a9f3f7,ARP-2023,member,2026-01-25,,false,,ARP_ODOO
CMM-f084d029ba1d,TNP-00115,CMT-b3ceee509580,ARP-2023,chair,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-72b8f4c92a5f,TNP-00115,CMT-7c0357a9f3f7,ARP-2023,member,2025-01-03,2026-01-24,false,,ARP_ODOO
CMM-94b2218cdfb4,TNP-00115,CMT-b3ceee509580,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-e73bda6f19db,TNP-00116,CMT-b3ceee509580,ARP-2023,member,2023-05-23,2026-01-25,false,,ARP_ODOO
CMM-67fe1432d9f9,TNP-00116,CMT-5a174a8e00bb,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-d7a48e758539,TNP-00117,CMT-309f56b78ead,ARP-2023,vice_chair,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-51f0b43c221b,TNP-00117,CMT-309f56b78ead,ARP-2023,rapporteur,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-36f7d6d6ccb9,TNP-00117,CMT-5a174a8e00bb,ARP-2023,vice_chair,2026-01-26,,false,,ARP_ODOO
CMM-9a6a9965362c,TNP-00118,CMT-5a174a8e00bb,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-b2a2d8f65ef2,TNP-00119,CMT-10ce63ee42df,ARP-2023,member,2023-05-23,2026-01-25,false,,ARP_ODOO
CMM-47d63624c6c5,TNP-00119,CMT-9dc809177956,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-e2ccc6a6d8d5,TNP-00120,CMT-76cc55ae8838,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-45a31a8f5505,TNP-00120,CMT-b3ceee509580,ARP-2023,chair,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-6444996abcc1,TNP-00120,CMT-b3ceee509580,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-24fa4a3cf5c3,TNP-00121,CMT-7c0357a9f3f7,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-6cf3eac5d2bd,TNP-00121,CMT-7c0357a9f3f7,ARP-2023,rapporteur,2025-01-03,2026-01-24,false,,ARP_ODOO
CMM-348ed397d732,TNP-00121,CMT-7c0357a9f3f7,ARP-2023,vice_chair,2026-01-25,,false,,ARP_ODOO
CMM-d545468d2e6a,TNP-00122,CMT-5a174a8e00bb,ARP-2023,member,2023-05-23,2026-01-25,false,,ARP_ODOO
CMM-58f3459e8ea1,TNP-00122,CMT-5a174a8e00bb,ARP-2023,chair,2026-01-26,2026-07-14,false,,ARP_ODOO
CMM-36714e1e5bd7,TNP-00123,CMT-5267b383ff24,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-a8f2634abf17,TNP-00123,CMT-5a174a8e00bb,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-cfaa5cdad5ea,TNP-00123,CMT-309f56b78ead,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-fb83515239c7,TNP-00124,CMT-56efc6c780f9,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-1c8de3e6d175,TNP-00124,CMT-9dc809177956,ARP-2023,member,2025-01-03,,false,,ARP_ODOO
CMM-c18fabe64253,TNP-00125,CMT-56efc6c780f9,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-219479259f34,TNP-00126,CMT-9dc809177956,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-6673c8a91d10,TNP-00126,CMT-9dc809177956,ARP-2023,vice_chair,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-fe04a96ae662,TNP-00126,CMT-56efc6c780f9,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-fd68dc079e9d,TNP-00127,CMT-5267b383ff24,ARP-2023,vice_chair,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-01017b5ca6ab,TNP-00127,CMT-76cc55ae8838,ARP-2023,rapporteur,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-fa29b4ba00d1,TNP-00127,CMT-76cc55ae8838,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-b5c809389736,TNP-00128,CMT-6d49329b2466,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-283236604bb3,TNP-00128,CMT-76cc55ae8838,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-9d0d957f6a64,TNP-00129,CMT-10ce63ee42df,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-839d450cfe85,TNP-00129,CMT-10ce63ee42df,ARP-2023,vice_chair,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-cf918a8b4669,TNP-00129,CMT-10ce63ee42df,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-afc8195514cf,TNP-00130,CMT-309f56b78ead,ARP-2023,rapporteur,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-963aadc14ad8,TNP-00130,CMT-309f56b78ead,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-0f00d097aed1,TNP-00130,CMT-76cc55ae8838,ARP-2023,chair,2026-01-26,,false,,ARP_ODOO
CMM-19e177d69466,TNP-00131,CMT-d74c07127db9,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-449d574cbafe,TNP-00131,CMT-b3ceee509580,ARP-2023,rapporteur,2025-01-03,2026-01-24,false,,ARP_ODOO
CMM-39da0fe86d3f,TNP-00131,CMT-7c0357a9f3f7,ARP-2023,member,2026-01-25,,false,,ARP_ODOO
CMM-17b29ff72140,TNP-00132,CMT-5a174a8e00bb,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-412498e58ad1,TNP-00132,CMT-5a174a8e00bb,ARP-2023,chair,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-9a745112c37f,TNP-00132,CMT-76cc55ae8838,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-f54b136285e0,TNP-00133,CMT-56efc6c780f9,ARP-2023,member,2023-05-23,2026-01-25,false,,ARP_ODOO
CMM-c1a185a3557e,TNP-00133,CMT-b3ceee509580,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-22a9afe602a5,TNP-00134,CMT-b3ceee509580,ARP-2023,member,2025-01-03,,false,,ARP_ODOO
CMM-6b275b750e26,TNP-00135,CMT-6d49329b2466,ARP-2023,vice_chair,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-161ae21dc19d,TNP-00135,CMT-9dc809177956,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-035e4be74efc,TNP-00135,CMT-6d49329b2466,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-3f973f069484,TNP-00136,CMT-7c0357a9f3f7,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-2ed4c633678e,TNP-00136,CMT-7c0357a9f3f7,ARP-2023,chair,2025-01-03,2026-01-24,false,,ARP_ODOO
CMM-79b2eec24748,TNP-00136,CMT-7c0357a9f3f7,ARP-2023,member,2026-01-25,,false,,ARP_ODOO
CMM-0f2ee118592d,TNP-00137,CMT-d74c07127db9,ARP-2023,member,2023-05-23,,false,,ARP_ODOO
CMM-62022b21de2f,TNP-00138,CMT-5267b383ff24,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-20fb89b0a157,TNP-00138,CMT-b3ceee509580,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-81975e9dd987,TNP-00138,CMT-76cc55ae8838,ARP-2023,vice_chair,2026-01-26,,false,,ARP_ODOO
CMM-a5572e3b26b4,TNP-00139,CMT-18172a2cec3f,ARP-2023,member,2023-05-23,,false,,ARP_ODOO
CMM-8423692d53ef,TNP-00140,CMT-d74c07127db9,ARP-2023,chair,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-dc5fed985bfc,TNP-00140,CMT-7c0357a9f3f7,ARP-2023,rapporteur,2026-01-25,,false,,ARP_ODOO
CMM-bb669466d634,TNP-00142,CMT-10ce63ee42df,ARP-2023,member,2023-05-23,2026-01-25,false,,ARP_ODOO
CMM-6b6a6bb6beb5,TNP-00142,CMT-966af1bec2c4,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-baf4bf288f66,TNP-00143,CMT-309f56b78ead,ARP-2023,member,2023-05-23,2026-01-25,false,,ARP_ODOO
CMM-48016661de9e,TNP-00143,CMT-309f56b78ead,ARP-2023,vice_chair,2026-01-26,,false,,ARP_ODOO
CMM-6765e8d9f48f,TNP-00144,CMT-76cc55ae8838,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-3216df2c0327,TNP-00144,CMT-966af1bec2c4,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-0dc85c04c545,TNP-00145,CMT-966af1bec2c4,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-d3dc94ca9aa8,TNP-00145,CMT-9dc809177956,ARP-2023,member,2025-01-03,,false,,ARP_ODOO
CMM-44e7334dc44b,TNP-00146,CMT-56efc6c780f9,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-ffc6ae085f77,TNP-00146,CMT-309f56b78ead,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-7adb627b4047,TNP-00146,CMT-5267b383ff24,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-a3b200c24f59,TNP-00147,CMT-9dc809177956,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-104dfde05920,TNP-00147,CMT-5267b383ff24,ARP-2023,rapporteur,2026-01-26,,false,,ARP_ODOO
CMM-080734cd63c4,TNP-00148,CMT-d74c07127db9,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-5e5cea897097,TNP-00148,CMT-966af1bec2c4,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-b34750287add,TNP-00149,CMT-76cc55ae8838,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-bb133dabf21e,TNP-00149,CMT-6d49329b2466,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-76bb7ab5805e,TNP-00149,CMT-d74c07127db9,ARP-2023,rapporteur,2026-01-26,,false,,ARP_ODOO
CMM-184cdd8c41e7,TNP-00150,CMT-5a174a8e00bb,ARP-2023,member,2023-05-23,,false,,ARP_ODOO
CMM-71dd724b4e0f,TNP-00151,CMT-d74c07127db9,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-e3fe91ab4035,TNP-00151,CMT-d74c07127db9,ARP-2023,rapporteur,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-cdc576cd4adc,TNP-00151,CMT-d74c07127db9,ARP-2023,member,2026-01-26,,false,,ARP_ODOO
CMM-88dbc0aaa8be,TNP-00152,CMT-309f56b78ead,ARP-2023,member,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-075c94b1ebec,TNP-00152,CMT-76cc55ae8838,ARP-2023,member,2025-01-03,2026-01-25,false,,ARP_ODOO
CMM-c8dc84a00c63,TNP-00153,CMT-7c0357a9f3f7,ARP-2023,rapporteur,2023-05-23,2025-01-02,false,,ARP_ODOO
CMM-2a110607d9e6,TNP-00153,CMT-7c0357a9f3f7,ARP-2023,member,2025-01-03,2026-01-24,false,,ARP_ODOO
CMM-165a4533eb9f,TNP-00153,CMT-18172a2cec3f,ARP-2023,member,2026-01-25,,false,,ARP_ODOO
CMM-ba8e4b412564,TNP-00154,CMT-966af1bec2c4,ARP-2023,member,2023-05-23,,false,,ARP_ODOO
CMM-57cc8010c9d7,TNP-00156,CMT-eb6b5aa1a575,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-e01206857212,TNP-00156,CMT-1e6f29539bbd,ARP-2019,vice_chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-c6e1d420ac40,TNP-00157,CMT-14e6e316b483,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-4038b26023e3,TNP-00157,CMT-1933d120e1de,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-7e3324cb7dba,TNP-00159,CMT-995ac0a70e07,ARP-2019,assistant_rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-10fc97ea6a32,TNP-00159,CMT-c9b9c13c0a0c,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-cc96befa4f3e,TNP-00080,CMT-d06a2309d1fa,ARP-2019,assistant_rapporteur,2019-12-19,,false,,MARSAD_MAJLES
CMM-5e95e01a2f4b,TNP-00080,CMT-eb6b5aa1a575,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-e5ee7b0ba31f,TNP-00160,CMT-d06a2309d1fa,ARP-2019,chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-92c890871499,TNP-00160,CMT-c9b9c13c0a0c,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-d0b27149df04,TNP-00161,CMT-74260d804b47,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-8ee46bed9366,TNP-00161,CMT-1933d120e1de,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-64031c7b4de8,TNP-00164,CMT-cc87da9145b5,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-9ce83c51be3b,TNP-00164,CMT-74260d804b47,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-d22d077b982f,TNP-00165,CMT-995ac0a70e07,ARP-2019,assistant_rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-4807362a8717,TNP-00165,CMT-d2c1a1210b30,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-3b997fa941fc,TNP-00166,CMT-cc87da9145b5,ARP-2019,rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-af45bb321f55,TNP-00166,CMT-1c52d559d3de,ARP-2019,member,2020-02-25,,false,,MARSAD_MAJLES
CMM-98db3af957f2,TNP-00167,CMT-43611af20002,ARP-2019,rapporteur,2019-12-19,,false,,MARSAD_MAJLES
CMM-7a63b810e892,TNP-00168,CMT-14e6e316b483,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-29a4674fcc52,TNP-00168,CMT-d06a2309d1fa,ARP-2019,vice_chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-dbdc105b7f67,TNP-00169,CMT-99f836e091fd,ARP-2019,member,2021-06-15,,false,,MARSAD_MAJLES
CMM-669d71094d40,TNP-00169,CMT-52a6ad966412,ARP-2019,vice_chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-cae2d048aaec,TNP-00169,CMT-7713cb69dba5,ARP-2019,chair,2019-11-13,,false,,MARSAD_MAJLES
CMM-b1a35ec2a5a5,TNP-00170,CMT-995ac0a70e07,ARP-2019,rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-25a7f5540828,TNP-00170,CMT-1c52d559d3de,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-8a39d64d9690,TNP-00172,CMT-d542bd0fb7e9,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-79a25b90ae26,TNP-00172,CMT-eb6b5aa1a575,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-0223803613d4,TNP-00173,CMT-52a6ad966412,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-67cc561e2b78,TNP-00173,CMT-738e7ac33069,ARP-2019,chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-2fbeaff908d8,TNP-00175,CMT-995ac0a70e07,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-ccd0c99463dc,TNP-00175,CMT-43611af20002,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-d373c39d4a28,TNP-00176,CMT-d2c1a1210b30,ARP-2019,rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-01e7f40e9e82,TNP-00176,CMT-d542bd0fb7e9,ARP-2019,chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-4620b7d064ca,TNP-00177,CMT-43611af20002,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-1698644cac65,TNP-00177,CMT-1933d120e1de,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-206820f97cab,TNP-00178,CMT-52a6ad966412,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-78c240d812e5,TNP-00178,CMT-d542bd0fb7e9,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-c387ad2cadc9,TNP-00179,CMT-d542bd0fb7e9,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-6ac08c2e4fc9,TNP-00179,CMT-74260d804b47,ARP-2019,member,2020-06-18,,false,,MARSAD_MAJLES
CMM-e0369171aaf8,TNP-00180,CMT-d2c1a1210b30,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-32f865348c05,TNP-00180,CMT-976bdb215c1b,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-ee0e8c63f25b,TNP-00181,CMT-d542bd0fb7e9,ARP-2019,assistant_rapporteur,2021-02-07,,false,,MARSAD_MAJLES
CMM-3cb02cf5f0da,TNP-00181,CMT-74260d804b47,ARP-2019,chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-8608d77735c8,TNP-00182,CMT-eb6b5aa1a575,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-712ed96553a1,TNP-00182,CMT-1e6f29539bbd,ARP-2019,member,2020-02-11,,false,,MARSAD_MAJLES
CMM-ad2a5f06e7f4,TNP-00134,CMT-5f960380a92d,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-66f454a046c8,TNP-00134,CMT-738e7ac33069,ARP-2019,chair,2019-12-19,,false,,MARSAD_MAJLES
CMM-a83115b78661,TNP-00183,CMT-52a6ad966412,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-36a71264bf44,TNP-00183,CMT-1e6f29539bbd,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-c4a9297b03f8,TNP-00184,CMT-d06a2309d1fa,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-e4ce05101127,TNP-00184,CMT-c9b9c13c0a0c,ARP-2019,member,2020-02-20,,false,,MARSAD_MAJLES
CMM-415d737c00c3,TNP-00185,CMT-d542bd0fb7e9,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-40673e93d67c,TNP-00185,CMT-eb6b5aa1a575,ARP-2019,assistant_rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-b1b1e1ff8136,TNP-00186,CMT-99f836e091fd,ARP-2019,member,2021-06-15,,false,,MARSAD_MAJLES
CMM-a08a82bdeccb,TNP-00186,CMT-d2c1a1210b30,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-c14b0d18f119,TNP-00186,CMT-cc87da9145b5,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-addaaf5973bb,TNP-00187,CMT-995ac0a70e07,ARP-2019,member,2020-11-24,,false,,MARSAD_MAJLES
CMM-43ec0c1c22e8,TNP-00187,CMT-74260d804b47,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-e68dde8f78ee,TNP-00188,CMT-cc87da9145b5,ARP-2019,rapporteur,2019-12-19,,false,,MARSAD_MAJLES
CMM-936492aa7f38,TNP-00188,CMT-5f960380a92d,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-3880938c2f83,TNP-00188,CMT-7713cb69dba5,ARP-2019,member,2019-11-13,,false,,MARSAD_MAJLES
CMM-075def81038f,TNP-00189,CMT-1c52d559d3de,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-35f414b0a4b3,TNP-00189,CMT-738e7ac33069,ARP-2019,rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-21b05fdb5649,TNP-00190,CMT-14e6e316b483,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-9117b942b5bc,TNP-00191,CMT-52a6ad966412,ARP-2019,rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-f7252f09d554,TNP-00191,CMT-976bdb215c1b,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-d06d0a008bba,TNP-00192,CMT-eb6b5aa1a575,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-686e4cf52602,TNP-00192,CMT-1e6f29539bbd,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-2d92c3f8caa2,TNP-00193,CMT-43611af20002,ARP-2019,assistant_rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-ccbf39766303,TNP-00193,CMT-1933d120e1de,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-a59762d6d250,TNP-00194,CMT-99f836e091fd,ARP-2019,member,2021-06-15,,false,,MARSAD_MAJLES
CMM-b6074975f385,TNP-00194,CMT-d2c1a1210b30,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-d9629b70244f,TNP-00194,CMT-1e6f29539bbd,ARP-2019,rapporteur,2020-10-20,,false,,MARSAD_MAJLES
CMM-b819185b6821,TNP-00195,CMT-14e6e316b483,ARP-2019,vice_chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-f0583d4658ac,TNP-00195,CMT-cc87da9145b5,ARP-2019,vice_chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-4b5827f3a5ee,TNP-00195,CMT-7713cb69dba5,ARP-2019,member,2019-11-13,,false,,MARSAD_MAJLES
CMM-e1f2536168b3,TNP-00196,CMT-14e6e316b483,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-c731f3eab3f5,TNP-00196,CMT-995ac0a70e07,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-6f65f86c8da2,TNP-00197,CMT-99f836e091fd,ARP-2019,member,2021-06-15,,false,,MARSAD_MAJLES
CMM-7c0ca2b2ea46,TNP-00197,CMT-1933d120e1de,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-ee9883d5918f,TNP-00198,CMT-c9b9c13c0a0c,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-483d02b8a224,TNP-00198,CMT-1e6f29539bbd,ARP-2019,member,2020-02-09,,false,,MARSAD_MAJLES
CMM-b101e6bea5d3,TNP-00199,CMT-5f960380a92d,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-f8abf57ed355,TNP-00199,CMT-1933d120e1de,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-a95d8c5c2de7,TNP-00200,CMT-14e6e316b483,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-f52801f9a903,TNP-00200,CMT-738e7ac33069,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-3469893be430,TNP-00201,CMT-1c52d559d3de,ARP-2019,rapporteur,2019-12-19,,false,,MARSAD_MAJLES
CMM-9a6678187b71,TNP-00201,CMT-738e7ac33069,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
CMM-4bf38e561f01,TNP-00202,CMT-cc87da9145b5,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-29f838f58549,TNP-00202,CMT-eb6b5aa1a575,ARP-2019,chair,2020-10-20,,false,,MARSAD_MAJLES
CMM-eeeb6a9a3e64,TNP-00204,CMT-d2c1a1210b30,ARP-2019,member,2020-10-20,,false,,MARSAD_MAJLES
CMM-4c786fe43eb8,TNP-00204,CMT-738e7ac33069,ARP-2019,member,2019-12-19,,false,,MARSAD_MAJLES
